customer_id,customer_name,total_orders,total_items,total_spent,average_order_value,first_order_date,latest_order_date
CUST001607,Forum Arora,8,47,1485276.63,185659.58,2024-01-07,2026-05-03
CUST003661,Gabriel Iyengar,9,47,1485100.07,165011.12,2024-05-27,2026-07-12
CUST003838,Andrew Vohra,7,49,1484240.38,212034.34,2024-02-12,2026-05-29
CUST001059,Quincy Salvi,6,40,1482302.28,247050.38,2024-10-26,2026-06-03
CUST002861,Avni Shan,7,44,1481976.71,211710.96,2024-02-14,2026-05-26
CUST001229,Patrick Ramanathan,8,49,1481047.94,185130.99,2024-03-28,2026-04-27
CUST000824,Frado Raja,8,47,1480536.49,185067.06,2024-01-05,2026-04-27
CUST000166,Tanish Gulati,7,45,1480130.64,211447.23,2024-01-09,2026-06-27
CUST002502,Matthew Biswas,7,42,1479873.03,211410.43,2024-07-07,2026-06-13
CUST004256,Mohammed Hayre,5,41,1479844.83,295968.97,2024-06-18,2026-06-24
CUST002767,Faras Ramesh,7,38,1479166.80,211309.54,2024-03-12,2026-03-16
CUST004997,Yug Sekhon,5,43,1478163.46,295632.69,2024-01-14,2026-05-06
CUST003164,Madhavi Rau,8,48,1477841.22,184730.15,2024-05-18,2026-04-30
CUST001546,Warinder Merchant,7,52,1477134.15,211019.16,2024-08-31,2026-05-04
CUST003377,Oviya Mahal,8,45,1472186.41,184023.3,2024-03-01,2025-12-04
CUST002803,Rishi Dubey,8,45,1470835.86,183854.48,2024-03-15,2026-05-31
CUST003725,Bhanumati Aggarwal,4,44,1470767.69,367691.92,2024-03-31,2026-01-27
CUST001057,Zilmil Loke,6,47,1469422.15,244903.69,2024-04-15,2026-01-12
CUST001170,Triya Aurora,5,45,1467617.64,293523.53,2024-04-10,2026-01-19
CUST001271,Balhaar Chowdhury,6,38,1463820.87,243970.15,2024-05-08,2025-07-10
CUST000319,Ekalinga Acharya,8,49,1463328.62,182916.08,2024-01-14,2026-07-11
CUST001662,Jeremiah Bali,8,42,1461863.93,182732.99,2024-05-08,2026-07-14
CUST003687,Aarna Mahal,7,51,1461695.68,208813.67,2024-05-01,2026-05-06
CUST002025,Umang Deo,6,42,1460851.72,243475.29,2024-02-02,2026-06-03
CUST002377,Bimala Vora,6,37,1459962.93,243327.16,2024-01-22,2026-05-28
CUST000102,Samuel Vala,3,38,1459039.14,486346.38,2024-08-06,2026-04-01
CUST002822,Ranbir Hari,7,42,1458761.60,208394.51,2025-04-02,2026-07-21
CUST000366,Januja Loke,5,53,1458683.09,291736.62,2024-07-07,2025-12-31
CUST004382,Qarin Oommen,9,58,1457535.65,161948.41,2024-05-19,2026-07-15
CUST001128,Garima Narasimhan,8,42,1456783.22,182097.9,2024-08-24,2026-05-29
CUST003759,Jagat Walia,7,51,1456549.36,208078.48,2024-01-10,2026-06-08
CUST002175,Rachita Naidu,7,54,1455019.93,207859.99,2024-04-15,2026-07-21
CUST004099,Keya Natarajan,8,36,1454708.48,181838.56,2024-04-21,2026-07-21
CUST001413,Eiravati Gulati,5,36,1454554.94,290910.99,2024-07-12,2026-06-30
CUST004634,Manya Khosla,6,38,1454482.95,242413.83,2024-02-13,2026-04-11
CUST003547,Chandresh De,4,37,1454054.18,363513.55,2024-08-05,2026-07-11
CUST000145,Chaman Dhillon,7,49,1453564.79,207652.11,2024-06-10,2026-07-10
CUST002691,Urishilla Nath,8,49,1453302.95,181662.87,2024-02-26,2026-05-03
CUST002930,Lajita Doshi,10,50,1452883.52,145288.35,2024-02-22,2026-07-08
CUST004054,Megha Balasubramanian,5,33,1452710.34,290542.07,2024-06-13,2026-03-20
CUST001197,Bhanumati Aggarwal,5,42,1451432.68,290286.54,2024-01-28,2025-11-07
CUST003253,Nachiket Merchant,7,50,1450453.99,207207.71,2024-02-20,2026-05-30
CUST003407,Zehaan Banerjee,8,57,1450122.50,181265.31,2024-02-14,2026-05-01
CUST001086,Radha Prabhakar,12,52,1448593.63,120716.14,2024-05-22,2026-05-06
CUST004242,Aarini Ranganathan,6,55,1448377.47,241396.25,2024-06-06,2026-05-25
CUST001505,George Nagarajan,7,44,1447045.19,206720.74,2024-02-05,2026-02-22
CUST002624,Ayush Dayal,7,44,1444943.13,206420.45,2024-11-20,2026-03-14
CUST004875,Vinaya Chakraborty,6,45,1444114.46,240685.74,2024-02-22,2026-02-23
CUST001176,Dev Lal,5,40,1443893.15,288778.63,2024-01-24,2026-02-28
CUST003711,Neelima Chaudhuri,7,37,1443003.60,206143.37,2024-01-17,2026-06-14
CUST004994,Xiti Varughese,7,38,1442403.28,206057.61,2024-01-07,2025-04-03
CUST001416,Naksh Murthy,8,52,1440269.58,180033.7,2024-01-11,2026-03-18
CUST004075,Edhitha Devan,6,41,1438671.00,239778.5,2024-05-21,2026-07-21
CUST000919,Hemani Kalla,11,48,1438508.57,130773.51,2024-05-09,2026-05-10
CUST002330,Wyatt Khanna,7,57,1436463.15,205209.02,2024-09-16,2026-07-21
CUST002365,Nakul Ravel,9,63,1430824.96,158980.55,2024-06-21,2026-02-24
CUST001843,Tripti Sankar,8,53,1429991.96,178749.0,2024-03-12,2026-02-19
CUST002650,Yatin Sidhu,8,50,1429471.72,178683.97,2024-05-13,2026-07-07
CUST002675,Victor Manda,7,56,1429067.88,204152.55,2024-04-09,2025-10-19
CUST000403,Lakshmi Oak,5,41,1428326.81,285665.36,2024-10-15,2026-06-17
CUST004252,Chaitanya Agate,7,48,1427538.72,203934.1,2024-02-06,2026-05-10
CUST000205,Vedhika Oak,9,46,1427429.25,158603.25,2024-08-27,2026-05-12
CUST003524,Zansi Rana,7,46,1426710.35,203815.76,2024-01-02,2026-06-17
CUST003768,Bishakha Sehgal,7,40,1425972.42,203710.35,2024-05-19,2026-07-21
CUST004823,Gaurav Doshi,5,34,1423831.49,284766.3,2024-05-17,2026-01-24
CUST000535,Aarna Kalla,7,44,1423691.97,203384.57,2024-05-19,2026-07-21
CUST004560,Bhavani Yadav,10,53,1423496.68,142349.67,2024-01-29,2026-04-24
CUST001355,Damyanti Gupta,9,41,1422386.46,158042.94,2024-04-06,2026-07-16
CUST001533,Om Lata,4,28,1421405.71,355351.43,2024-01-17,2026-05-08
CUST001911,Agastya Malhotra,7,49,1420628.61,202946.94,2024-05-04,2026-06-20
CUST004942,Rishi Khurana,9,49,1419092.92,157676.99,2024-10-19,2026-05-01
CUST003699,Nimrat Bakshi,8,44,1416157.62,177019.7,2024-03-06,2026-03-18
CUST003570,Zayan Ghose,6,38,1415945.90,235990.98,2024-03-13,2026-05-02
CUST004066,Vedika Batra,6,58,1415854.37,235975.73,2024-04-02,2026-05-06
CUST002510,Ekavir Nair,8,48,1414814.16,176851.77,2024-02-10,2026-02-28
CUST001032,Naveen Saran,6,47,1414213.49,235702.25,2024-05-19,2026-05-13
CUST003581,Rachana Mitra,8,42,1412821.32,176602.67,2024-03-22,2025-11-12
CUST003696,Krisha Dutta,7,64,1412585.60,201797.94,2024-02-19,2026-01-08
CUST003008,Ishita Narang,6,38,1411938.91,235323.15,2024-02-27,2026-07-13
CUST003599,Yadavi Chokshi,7,40,1410907.26,201558.18,2024-03-23,2026-07-11
CUST000956,Lekha Nayak,7,49,1410693.03,201527.58,2024-02-27,2026-07-03
CUST000980,Krishna Sidhu,8,53,1410418.30,176302.29,2024-04-25,2026-05-27
CUST003415,Yashoda Luthra,7,41,1409432.98,201347.57,2024-01-18,2026-07-10
CUST003776,Bhanumati Bhatti,7,55,1409397.00,201342.43,2024-03-17,2026-05-22
CUST002143,Tanvi Jha,5,43,1407486.72,281497.34,2024-05-25,2026-06-27
CUST001996,Nirja Srinivasan,7,39,1406981.42,200997.35,2024-06-21,2026-07-21
CUST002763,Sanya Savant,6,38,1404998.90,234166.48,2024-02-16,2025-12-31
CUST001316,Qarin Ganesh,4,30,1404697.44,351174.36,2024-08-15,2026-02-27
CUST000879,Robert Mishra,5,43,1404509.63,280901.93,2024-08-02,2026-06-05
CUST002467,Lila Mandal,6,40,1404058.44,234009.74,2024-01-13,2026-06-28
CUST003898,Frado Sami,5,44,1403962.95,280792.59,2024-05-01,2026-04-09
CUST000079,Baghyawati Kaul,8,51,1403654.46,175456.81,2024-03-09,2026-01-03
CUST000972,Nathan Ranganathan,9,51,1403161.67,155906.85,2024-06-19,2025-10-01
CUST004264,Lila Chaudhari,9,53,1402294.26,155810.47,2024-06-11,2026-07-18
CUST003450,Bhavini Aurora,5,38,1402181.00,280436.2,2024-05-01,2025-02-23
CUST004169,Simon Mohan,8,42,1399460.90,174932.61,2024-01-03,2026-05-14
CUST002235,Advik Gandhi,9,40,1399187.24,155465.25,2024-03-22,2026-03-22
CUST003228,Gaurangi Ganesan,6,27,1398372.36,233062.06,2024-03-28,2026-01-22
CUST004584,Lajita Dugar,10,52,1397836.84,139783.68,2024-04-01,2026-06-05
CUST004651,Zilmil Mital,9,47,1397328.10,155258.68,2024-01-11,2026-04-24
CUST001914,Pranit Gala,8,43,1394897.16,174362.15,2024-01-13,2026-07-14
CUST003792,Ladli Goyal,7,46,1391917.86,198845.41,2024-03-22,2026-04-08
CUST004024,Lakshmi Oak,9,43,1391020.62,154557.85,2024-02-22,2026-05-27
CUST001635,Hitesh Prasad,8,52,1390973.43,173871.68,2024-04-26,2026-01-26
CUST000475,Gavin Chakraborty,6,47,1389701.71,231616.95,2024-01-14,2026-06-15
CUST004069,Varenya Natarajan,6,41,1388876.42,231479.4,2024-03-21,2026-07-18
CUST002960,Bina Vyas,11,49,1388822.67,126256.61,2024-03-29,2026-06-10
CUST001080,Zarna Boase,6,46,1385060.67,230843.45,2024-07-24,2026-07-21
CUST001168,Tristan Manda,8,46,1384247.91,173030.99,2024-01-08,2026-04-28
CUST003025,Aarush Kari,5,30,1383923.93,276784.79,2024-05-11,2026-07-14
CUST002726,Fitan Narayan,5,47,1383457.76,276691.55,2025-09-04,2026-05-01
CUST004117,Pratyush Contractor,7,49,1381726.22,197389.46,2024-02-05,2026-07-04
CUST004928,Sarthak Ravi,7,36,1381404.88,197343.55,2024-01-30,2026-06-29
CUST004158,Qabil Ganguly,8,44,1379936.46,172492.06,2024-01-11,2026-02-07
CUST004172,Abeer Thakur,8,41,1377922.54,172240.32,2024-06-07,2026-01-19
CUST003760,Henry Pandey,5,29,1377525.84,275505.17,2024-06-22,2026-07-07
CUST002397,Meghana Halder,5,39,1377465.98,275493.2,2024-02-14,2025-11-26
CUST004619,Isha Sarkar,6,45,1376873.71,229478.95,2024-07-28,2026-06-30
CUST000071,Dominic Ram,7,33,1374648.59,196378.37,2024-04-15,2025-10-27
CUST000587,Aarnav Dhawan,6,36,1374641.18,229106.86,2024-06-25,2026-06-01
CUST000566,Chaman Dubey,7,36,1370178.07,195739.72,2024-02-27,2026-06-06
CUST000737,Max Sane,7,46,1370077.16,195725.31,2024-05-12,2026-07-21
CUST002690,Lekha Kuruvilla,4,37,1366868.52,341717.13,2025-04-16,2025-11-06
CUST004888,Eiravati Nadig,5,46,1366329.05,273265.81,2024-07-09,2026-01-16
CUST004534,Udyati Som,5,44,1364048.68,272809.74,2024-03-03,2026-01-18
CUST004961,Teerth Atwal,6,35,1363963.72,227327.29,2024-02-27,2026-01-28
CUST001810,Ekanta Varughese,7,50,1363440.03,194777.15,2024-05-26,2026-02-17
CUST003212,Arya Karnik,6,34,1363073.34,227178.89,2024-04-21,2026-07-13
CUST002741,Advik Kant,5,29,1359018.52,271803.7,2024-04-10,2026-03-22
CUST000490,Mohini Doctor,6,37,1357455.43,226242.57,2024-06-04,2026-06-13
CUST004926,Anusha Balakrishnan,6,39,1357156.20,226192.7,2024-01-07,2025-08-24
CUST002681,Nicholas Wason,7,32,1355768.36,193681.19,2024-03-14,2026-07-18
CUST000182,Aradhana Chacko,8,35,1355178.57,169397.32,2024-02-15,2026-05-15
CUST001661,Ekalinga Lala,5,32,1354901.83,270980.37,2024-06-10,2025-10-07
CUST000600,Saksham Dara,7,54,1352619.96,193231.42,2024-01-30,2026-07-21
CUST000741,Ikshita Sachdev,9,50,1351525.21,150169.47,2024-04-12,2026-01-07
CUST002732,Jairaj Gola,4,28,1351425.79,337856.45,2024-03-01,2025-11-26
CUST003517,Amaira Anne,9,58,1346608.62,149623.18,2024-02-09,2026-06-24
CUST003663,Abeer Brahmbhatt,6,36,1345931.20,224321.87,2024-08-30,2026-07-21
CUST001401,Warinder Golla,8,34,1345033.73,168129.22,2024-04-28,2026-05-27
CUST003265,Liam Shenoy,8,35,1344874.42,168109.3,2024-01-01,2026-04-22
CUST002535,Zinal Raval,6,48,1341664.68,223610.78,2024-01-26,2025-09-26
CUST004352,Viraj Randhawa,5,35,1341150.95,268230.19,2024-03-07,2026-04-07
CUST003799,Dalbir Jani,5,33,1339763.15,267952.63,2024-05-25,2026-07-13
CUST001898,Nilima Deep,8,48,1337808.49,167226.06,2024-01-15,2026-06-13
CUST000083,Faqid Chatterjee,9,55,1336404.64,148489.4,2024-01-16,2026-02-22
CUST004709,Upasna Seshadri,8,40,1335989.50,166998.69,2024-02-09,2026-07-21
CUST003342,Omisha Shroff,4,25,1335810.84,333952.71,2025-02-28,2025-07-26
CUST004249,Anjali Keer,10,46,1334076.93,133407.69,2024-01-18,2026-02-14
CUST000149,Ikshita Mistry,6,36,1333801.99,222300.33,2024-02-16,2026-06-05
CUST002245,Jonathan Deo,7,50,1330338.65,190048.38,2024-09-20,2026-05-14
CUST002860,Vasana Dara,4,35,1328255.46,332063.87,2024-01-04,2025-09-26
CUST004757,Vansha Pillai,6,42,1326224.04,221037.34,2024-10-14,2026-06-15
CUST002158,Isha Natt,7,54,1325150.77,189307.25,2024-03-27,2026-03-26
CUST000252,Gopal Balan,10,48,1325097.55,132509.76,2024-04-27,2026-05-07
CUST000810,Udant Rama,9,45,1324625.93,147180.66,2024-01-17,2026-06-09
CUST004589,Hredhaan Shah,7,48,1323699.73,189099.96,2024-05-24,2026-07-04
CUST004115,Mohini Prashad,7,37,1323669.66,189095.67,2024-01-08,2025-10-09
CUST003727,Ekansh Mangal,5,34,1323551.27,264710.25,2024-01-15,2026-06-20
CUST002238,Mohammed Muni,7,47,1322351.13,188907.3,2024-03-14,2026-05-12
CUST001437,Anusha Bahri,7,35,1322240.02,188891.43,2024-09-23,2025-12-11
CUST001856,Atharv Wable,6,40,1319426.70,219904.45,2024-02-21,2025-10-23
CUST004884,Andrew Bobal,6,40,1316511.10,219418.52,2024-07-04,2025-09-23
CUST000055,Orinder Raj,6,31,1316221.14,219370.19,2024-09-29,2026-07-21
CUST002577,Samaksh Bumb,7,51,1315632.23,187947.46,2024-04-23,2026-01-17
CUST001646,Karan Ahuja,5,40,1314086.75,262817.35,2024-01-18,2025-12-28
CUST003399,Eta Sant,5,47,1313803.42,262760.68,2025-03-30,2026-06-01
CUST002137,Patrick Bhardwaj,7,39,1313406.45,187629.49,2024-01-13,2026-05-24
CUST002857,Kashvi Ray,7,40,1311795.76,187399.39,2024-02-02,2026-05-20
CUST003192,Nitara Date,5,38,1311302.84,262260.57,2024-06-15,2025-06-27
CUST004142,Yamini Maharaj,5,34,1311285.78,262257.16,2024-06-11,2026-05-17
CUST001957,Matthew Chaudhary,7,44,1311000.40,187285.77,2024-10-18,2026-07-21
CUST001765,Banjeet Jhaveri,7,36,1310619.07,187231.3,2024-03-30,2026-06-25
CUST001869,Aarnav Soman,6,40,1307835.73,217972.62,2024-05-03,2026-03-18
CUST002517,Chavvi Krishnamurthy,5,32,1306336.07,261267.21,2024-06-05,2026-02-03
CUST003230,Anusha Walla,4,31,1304381.22,326095.31,2024-11-16,2026-06-24
CUST002048,Abha Srinivasan,8,40,1304221.37,163027.67,2024-07-25,2026-02-01
CUST000570,Gopal Kumer,8,44,1299523.86,162440.48,2024-10-10,2026-05-31
CUST002165,Caleb Mohanty,5,34,1299045.42,259809.08,2024-03-18,2025-12-05
CUST000524,Wakeeta Kuruvilla,4,34,1297833.76,324458.44,2024-02-02,2025-05-08
CUST001926,Baljiwan Vyas,6,43,1296089.12,216014.85,2024-03-17,2026-06-13
CUST001487,Jack Sane,4,27,1295571.64,323892.91,2024-07-16,2025-12-09
CUST004338,Hitesh Gulati,7,40,1294480.86,184925.84,2024-10-18,2026-05-14
CUST003073,Tanish Ganesh,6,41,1294084.04,215680.67,2024-06-10,2026-06-11
CUST001991,Gauri Chauhan,6,43,1291887.18,215314.53,2024-01-24,2026-07-17
CUST000429,Ekapad Krishnamurthy,8,45,1291274.92,161409.37,2024-03-27,2026-07-21
CUST004166,Praneel Aggarwal,5,44,1291109.84,258221.97,2024-01-24,2026-07-01
CUST002422,Girindra Chaudhuri,9,43,1290075.94,143341.77,2024-06-05,2026-03-14
CUST000219,Jagvi Garde,6,46,1288386.65,214731.11,2024-09-21,2026-06-27
CUST003069,Lakshit Saha,5,38,1284994.91,256998.98,2024-09-12,2025-10-24
CUST003136,Teerth Devi,7,39,1283002.03,183286.0,2024-04-25,2026-05-22
CUST004966,Om Parmer,6,26,1282270.97,213711.83,2024-02-29,2026-03-30
CUST004817,Rohan Merchant,6,41,1281578.71,213596.45,2024-09-09,2025-12-30
CUST004565,Kai Krishnamurthy,6,31,1281279.28,213546.55,2024-01-26,2026-02-21
CUST001576,Balendra Pall,6,40,1280685.76,213447.63,2024-04-20,2026-02-25
CUST000300,Qadim Bedi,7,36,1280045.28,182863.61,2024-02-02,2026-06-26
CUST002542,Onkar Gera,6,34,1279041.45,213173.58,2024-04-30,2026-07-03
CUST002402,Robert Dora,6,38,1277771.05,212961.84,2024-06-18,2026-02-19
CUST000936,Nachiket Rama,5,42,1275937.99,255187.6,2025-04-03,2025-12-01
CUST003885,Aayush Bhattacharyya,6,37,1275296.24,212549.37,2024-07-12,2025-08-20
CUST003772,Udant Dalal,5,38,1273964.95,254792.99,2024-09-10,2026-03-15
CUST004194,Pavani Rout,5,40,1272539.15,254507.83,2024-06-19,2026-05-26
CUST001891,Sneha Lata,7,34,1272344.24,181763.46,2024-03-06,2026-07-19
CUST000951,Inaya Wason,5,30,1271001.42,254200.28,2024-02-03,2026-01-13
CUST000183,Ijaya Bala,5,34,1268409.93,253681.99,2024-05-15,2026-02-02
CUST000591,Radhika Oak,6,41,1268210.03,211368.34,2024-08-26,2026-07-06
CUST003123,Widisha Minhas,6,34,1267300.95,211216.83,2025-09-21,2026-07-05
CUST003872,Robert Chatterjee,7,49,1266941.32,180991.62,2024-02-12,2026-07-21
CUST002324,Luke Nigam,5,31,1263177.53,252635.51,2024-09-11,2025-03-15
CUST003481,Xalak Agrawal,7,49,1262928.58,180418.37,2024-01-08,2026-07-08
CUST001423,Laban Mahal,5,36,1262547.53,252509.51,2024-05-28,2026-01-08
CUST003170,Xiti Singhal,7,43,1261986.97,180283.85,2024-01-25,2026-05-31
CUST003226,Frederick Chaudhary,5,35,1261068.25,252213.65,2024-01-17,2026-04-30
CUST003326,Hritik Ghosh,6,45,1259672.11,209945.35,2024-03-20,2026-04-28
CUST001199,Harish Bath,5,33,1258715.16,251743.03,2024-03-06,2026-02-12
CUST004967,Abhimanyu Barad,6,39,1257022.77,209503.8,2024-05-05,2026-03-29
CUST004457,Jeremiah Palan,5,36,1255755.98,251151.2,2024-07-22,2026-07-21
CUST002725,Kabir Wali,5,25,1254227.29,250845.46,2025-01-09,2026-06-25
CUST003773,Jeevika Acharya,6,34,1252649.08,208774.85,2024-03-12,2025-11-06
CUST002634,Kevin Butala,4,35,1249180.51,312295.13,2024-11-14,2026-07-15
CUST004583,Ekalinga Sani,6,55,1243568.08,207261.35,2024-05-11,2026-03-23
CUST002003,Anay Pillay,7,50,1241260.67,177322.95,2024-01-26,2026-04-16
CUST003851,Oni Suresh,6,44,1240455.18,206742.53,2024-08-28,2025-06-12
CUST001450,Balveer Bhandari,7,40,1236173.45,176596.21,2024-02-04,2026-05-13
CUST002335,Idika Sethi,6,31,1234603.19,205767.2,2024-04-25,2025-10-16
CUST004209,Pranit Grover,7,37,1233992.02,176284.57,2024-03-18,2026-03-29
CUST002642,Ekalinga Batta,5,40,1232030.36,246406.07,2024-02-28,2025-10-27
CUST002149,Tamanna Loyal,5,46,1230922.26,246184.45,2024-04-30,2026-02-27
CUST004237,Aarna Bhasin,5,48,1229498.61,245899.72,2024-07-30,2026-02-13
CUST001365,Ishanvi Mitra,7,50,1229455.81,175636.54,2024-01-06,2026-05-29
CUST003979,Kashvi Chandra,7,40,1225530.32,175075.76,2024-10-22,2026-05-11
CUST001829,Raagini Jayaraman,7,30,1225093.08,175013.3,2024-05-05,2026-05-19
CUST004947,Jhalak Dixit,8,33,1218544.64,152318.08,2024-02-27,2026-07-21
CUST003202,Wridesh Sinha,6,38,1217734.78,202955.8,2024-04-21,2026-04-24
CUST002172,Warhi Bansal,6,44,1214587.63,202431.27,2025-03-31,2025-10-05
CUST000938,Rayaan Jhaveri,6,33,1214558.81,202426.47,2024-01-02,2026-07-15
CUST003533,Ishani Swaminathan,5,38,1213762.76,242752.55,2024-01-23,2026-07-21
CUST001654,Orinder Char,7,51,1212424.58,173203.51,2024-11-01,2026-06-06
CUST003257,Bhavna Amble,7,35,1212038.44,173148.35,2024-04-24,2026-06-24
CUST001186,Kalpit Acharya,5,36,1210970.33,242194.07,2024-03-26,2026-03-15
CUST001470,Charita More,4,33,1210471.79,302617.95,2024-03-10,2026-04-12
CUST003706,Arjun Handa,7,44,1208789.94,172684.28,2024-04-04,2026-07-21
CUST003917,Benjamin Garg,5,31,1206706.77,241341.35,2024-02-13,2026-05-28
CUST003514,Hiral Raval,8,49,1206398.90,150799.86,2025-01-23,2026-07-03
CUST003344,Nathan Pathak,4,33,1206058.35,301514.59,2024-06-08,2025-11-23
CUST002991,Adya Mall,4,40,1205866.07,301466.52,2024-06-30,2025-12-04
CUST004430,Abha Naidu,6,39,1205548.23,200924.71,2024-04-15,2026-01-16
CUST004204,Noah Natt,7,36,1205463.74,172209.11,2024-06-11,2026-07-16
CUST001749,Lakshmi Sen,7,42,1201535.44,171647.92,2024-08-28,2026-06-07
CUST000706,Veer Shetty,6,32,1200088.27,200014.71,2024-10-19,2026-06-13
CUST001061,Vedika Tata,5,41,1198198.99,239639.8,2024-05-05,2026-03-26
CUST003374,Azad Patel,5,36,1193569.49,238713.9,2024-10-16,2025-09-29
CUST002977,Ekantika Narang,8,38,1191331.37,148916.42,2024-04-03,2026-02-07
CUST003339,Wyatt Ranganathan,6,44,1191255.83,198542.64,2024-07-02,2026-01-26
CUST004892,Warhi Naidu,6,45,1189896.84,198316.14,2024-02-04,2026-03-06
CUST001447,Pranav Upadhyay,10,51,1189361.42,118936.14,2024-04-27,2026-02-19
CUST002393,Ronith Hayer,6,40,1189056.58,198176.1,2024-05-31,2026-06-28
CUST004716,Ubika Kala,8,39,1188255.29,148531.91,2024-07-29,2026-05-26
CUST000385,Neha Chaudhry,5,28,1186107.69,237221.54,2024-07-09,2026-07-21
CUST000971,Varsha Kapur,7,30,1186012.63,169430.38,2024-03-14,2026-05-14
CUST002942,Yashica Jhaveri,5,35,1181612.60,236322.52,2024-02-15,2025-04-10
CUST003193,Bimala Karnik,4,25,1180555.01,295138.75,2024-09-06,2026-06-11
CUST004778,Falguni Bhardwaj,5,29,1179650.94,235930.19,2024-04-10,2026-05-10
CUST004500,Urishilla Basak,6,41,1179578.38,196596.4,2024-07-04,2026-07-12
CUST002743,Vasatika Wali,6,44,1178349.99,196391.67,2024-02-26,2026-04-06
CUST004736,Mohini Loyal,5,34,1177533.85,235506.77,2024-08-22,2025-08-07
CUST000968,Bhavani Dugar,5,31,1175946.15,235189.23,2024-04-19,2026-04-27
CUST002752,Maanav Ramanathan,7,37,1175620.31,167945.76,2024-03-23,2026-07-16
CUST001102,Wriddhish Puri,6,38,1175476.24,195912.71,2025-04-14,2026-04-24
CUST004693,Chavvi Tara,5,45,1172986.45,234597.29,2024-07-13,2025-12-31
CUST001351,Meghana Sridhar,5,36,1172749.36,234549.87,2024-10-06,2026-07-15
CUST004009,Nakul Nayak,5,33,1170417.98,234083.6,2024-05-23,2026-07-15
CUST001750,Eesha Desai,3,27,1167917.82,389305.94,2024-01-17,2025-10-19
CUST003658,Benjamin Kumer,4,36,1166361.76,291590.44,2024-05-07,2025-11-01
CUST004275,Quincy Nadig,5,31,1162728.76,232545.75,2025-01-27,2026-07-12
CUST002473,Pushti Buch,5,33,1162591.37,232518.27,2024-10-17,2026-06-28
CUST001331,Reyansh Bobal,7,30,1159721.92,165674.56,2024-02-10,2026-07-21
CUST000790,Chanakya Butala,3,29,1158664.70,386221.57,2024-08-01,2026-05-25
CUST003405,Pranav Butala,6,30,1157651.70,192941.95,2024-01-12,2026-04-28
CUST004669,Timothy Lala,4,26,1156472.66,289118.17,2024-06-25,2025-10-05
CUST002447,Manan Sathe,6,28,1156045.12,192674.19,2024-01-22,2026-07-08
CUST001424,Bhavya Dara,6,31,1155203.64,192533.94,2024-01-14,2026-07-01
CUST003019,Qushi Bhagat,5,36,1154881.52,230976.3,2024-09-12,2026-05-18
CUST004984,Aadi Garg,6,47,1153133.41,192188.9,2024-02-11,2026-01-06
CUST004354,Chaman Mall,7,33,1152123.81,164589.12,2024-02-14,2025-09-15
CUST001139,Yatan Dora,6,36,1148858.77,191476.46,2024-01-08,2026-07-10
CUST001663,Yamini Dutta,7,35,1147942.57,163991.8,2024-05-28,2026-04-14
CUST001973,Hardik Rao,6,43,1147901.59,191316.93,2024-03-24,2026-07-06
CUST004806,Chakradev Loke,5,29,1147813.73,229562.75,2024-03-30,2026-07-10
CUST002602,Charles Jain,8,34,1146387.68,143298.46,2024-10-01,2026-07-10
CUST001342,Dhriti Dey,8,42,1144850.76,143106.35,2024-07-27,2026-06-06
CUST002133,Kevin Gupta,6,34,1141789.95,190298.33,2024-03-27,2026-03-22
CUST000467,Kamala Ramesh,6,40,1141200.35,190200.06,2024-12-18,2026-06-09
CUST002071,Sneha Patla,8,44,1132733.97,141591.75,2024-01-01,2026-05-31
CUST002157,Rohan Mane,7,36,1130928.97,161561.28,2024-02-23,2026-07-08
CUST004089,Hiral Gupta,7,33,1130180.08,161454.3,2024-03-24,2026-06-20
CUST002778,Samesh Mand,4,38,1130141.65,282535.41,2024-08-01,2026-03-28
CUST002721,Alka Chaudhary,5,39,1128507.27,225701.45,2024-05-11,2026-04-15
CUST002902,Jasmit Chauhan,4,31,1127536.18,281884.05,2024-08-03,2025-06-20
CUST002410,Wishi Deep,5,33,1125673.76,225134.75,2024-05-19,2026-03-07
CUST000529,Manan Solanki,8,41,1122962.31,140370.29,2024-04-04,2026-06-13
CUST001147,Irya Zachariah,8,32,1121944.64,140243.08,2024-09-05,2026-04-09
CUST000782,Abeer Pai,7,42,1121943.60,160277.66,2024-08-20,2026-02-28
CUST001167,Frederick Mani,5,34,1121412.19,224282.44,2024-08-06,2025-08-13
CUST004485,Kritika Desai,8,46,1118748.93,139843.62,2024-02-21,2026-07-21
